row_id,governance_source_path,artifact_id,feature_scope,gap_type,implementation_evidence_paths,recommended_action,authority_boundary
GAP-01296,governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/FOUNDER_DECISION_PACKAGE_SOURCE_REGISTER.md,ES_TA_FD_001_008_V1,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01297,governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/FOUNDER_DECISION_PACKAGE_VALIDATION_REPORT.md,ES_TA_FD_001_008_V1,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01298,governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/PROPOSED_REMEDIATION_SEQUENCE_V1_1_0.md,ES_TA_FD_001_008_V1,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01299,governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/TECHNICAL_AUDIT_FOUNDER_DECISION_PACKET_V1_1_0.md,ES_TA_FD_001_008_V1,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01300,governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/TECHNICAL_AUDIT_FOUNDER_DECISION_REGISTER_V1_1_0.csv,ES_TA_FD_001_008_V1,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01301,governance/implementation/technical-audit/remediation/ES-TA-PRF-001-cross-barn-authorization-v1/CROSS_BARN_AUTHORIZATION_FLOW_MAP.md,ES_TA_PRF_001_CROSS_BARN_AUTHORIZATION_V1,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01302,governance/implementation/technical-audit/remediation/ES-TA-PRF-001-cross-barn-authorization-v1/CROSS_BARN_AUTHORIZATION_TEST_MATRIX.csv,ES_TA_PRF_001_CROSS_BARN_AUTHORIZATION_V1,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01303,governance/implementation/technical-audit/remediation/ES-TA-PRF-001-cross-barn-authorization-v1/CROSS_BARN_FINDING_REPRODUCTION_REPORT.md,ES_TA_PRF_001_CROSS_BARN_AUTHORIZATION_V1,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01304,governance/implementation/technical-audit/remediation/ES-TA-PRF-001-cross-barn-authorization-v1/ES_TA_PRF_001_CHANGED_FILE_REGISTER.csv,ES_TA_PRF_001_CROSS_BARN_AUTHORIZATION_V1,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01305,governance/implementation/technical-audit/remediation/ES-TA-PRF-001-cross-barn-authorization-v1/ES_TA_PRF_001_REMEDIATION_SUMMARY.md,ES_TA_PRF_001_CROSS_BARN_AUTHORIZATION_V1,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01306,governance/implementation/technical-audit/remediation/ES-TA-PRF-001-cross-barn-authorization-v1/ES_TA_PRF_001_RISK_AND_ROLLBACK_RECORD.md,ES_TA_PRF_001_CROSS_BARN_AUTHORIZATION_V1,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01307,governance/implementation/technical-audit/remediation/ES-TA-PRF-001-cross-barn-authorization-v1/ES_TA_PRF_001_SHA256SUMS.txt,ES_TA_PRF_001_CROSS_BARN_AUTHORIZATION_V1,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01308,governance/implementation/technical-audit/remediation/ES-TA-PRF-001-cross-barn-authorization-v1/ES_TA_PRF_001_VALIDATION_REPORT.md,ES_TA_PRF_001_CROSS_BARN_AUTHORIZATION_V1,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01309,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_BASELINE_SUMMARY.md,ES_TA_PRF_008_RETAINED_TEST_NODE_CLASSIFICATION_V1,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01310,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_CLASSIFICATION_MANIFEST.json,ES_TA_PRF_008_RETAINED_TEST_NODE_CLASSIFICATION_V1,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
