row_id,source_register,artifact_id,issue_type,severity,blocker_scope,recommended_action,can_code_comparison_proceed,must_fix_before_code_mutation,must_fix_before_runtime_mutation,must_fix_before_production,source_path_or_paths,source_row_evidence
TRIAGE-03640,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_FD_001_008_V1,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,P2,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.",YES,YES,YES,YES,governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/FOUNDER_APPROVAL_RECORD_ES_TA_FD_001_008.md,| Founder approves `ES-TA-FD-001` as `ZERO_UNRESOLVED_P0_AND_NODE_LEVEL_RETAINED_BASELINE_CONTROL`.
TRIAGE-03641,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_FD_001_008_V1,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,P2,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.",YES,YES,YES,YES,governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/TECHNICAL_AUDIT_FOUNDER_DECISION_PACKET_V1_1_0.md,| `ES-TA-FD-001`
TRIAGE-03642,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_FD_001_008_V1,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,P2,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.",YES,YES,YES,YES,governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/TECHNICAL_AUDIT_FOUNDER_DECISION_PACKET_V1_1_0.md,Retained test-failure and pilot-gate policy
TRIAGE-03643,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_FD_001_008_V1,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,P2,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.",YES,YES,YES,YES,governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/TECHNICAL_AUDIT_FOUNDER_DECISION_PACKET_V1_1_0.md,`APPROVED_AS_RECOMMENDED`
TRIAGE-03644,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_FD_001_008_V1,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,P2,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.",YES,YES,YES,YES,governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/TECHNICAL_AUDIT_FOUNDER_DECISION_PACKET_V1_1_0.md,`ZERO_UNRESOLVED_P0_AND_NODE_LEVEL_RETAINED_BASELINE_CONTROL`
TRIAGE-03645,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_FD_001_008_V1,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,P2,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.",YES,YES,YES,YES,governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/TECHNICAL_AUDIT_FOUNDER_DECISION_PACKET_V1_1_0.md,`ES-TA-PRF-008`
TRIAGE-03646,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_FD_001_008_V1,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,P2,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.",YES,YES,YES,YES,governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/TECHNICAL_AUDIT_FOUNDER_DECISION_PACKET_V1_1_0.md,| Founder approves `ES-TA-FD-001` as `ZERO_UNRESOLVED_P0_AND_NODE_LEVEL_RETAINED_BASELINE_CONTROL`.
TRIAGE-03647,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_FD_001_008_V1,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,P2,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.",YES,YES,YES,YES,governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/TECHNICAL_AUDIT_FOUNDER_DECISION_PACKET_V1_1_0.md,"No retained failure or error is accepted by blanket waiver. Before pilot enrollment there must be zero unresolved P0 findings, every pilot-relevant P1 finding must be repaired or individually accepted by written node-lev"
TRIAGE-03648,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_FD_001_008_V1,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,P2,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.",YES,YES,YES,YES,governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/TECHNICAL_AUDIT_FOUNDER_DECISION_REGISTER_V1_1_0.csv,"ES-TA-FD-001,Retained test-failure and pilot-gate policy,APPROVED_AS_RECOMMENDED,ZERO_UNRESOLVED_P0_AND_NODE_LEVEL_RETAINED_BASELINE_CONTROL,""No blanket acceptance of retained failures or errors; node-level classificatio"
TRIAGE-03649,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_PRF_001_CROSS_BARN_AUTHORIZATION_V1,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,P2,DOES_NOT_BLOCK_GLOBAL_COMPARISON,Retain during comparison and flag affected feature scope for reviewer attention.,YES,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,governance/implementation/technical-audit/remediation/ES-TA-PRF-001-cross-barn-authorization-v1/CROSS_BARN_AUTHORIZATION_TEST_MATRIX.csv,"PRF001-T01,setup,Exact retained node: complete/skip/void,pytest non-live/live helper,shared isolation world,Reach task assertions or report setup blocker,ERROR at invite accept 401,No task assertion reached,RETAINED_SETU"
TRIAGE-03650,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_PRF_001_CROSS_BARN_AUTHORIZATION_V1,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,P2,DOES_NOT_BLOCK_GLOBAL_COMPARISON,Retain during comparison and flag affected feature scope for reviewer attention.,YES,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,governance/implementation/technical-audit/remediation/ES-TA-PRF-001-cross-barn-authorization-v1/CROSS_BARN_AUTHORIZATION_TEST_MATRIX.csv,"PRF001-T02,setup,Exact retained node: task patch/reassign,pytest non-live/live helper,shared isolation world,Reach task assertions or report setup blocker,ERROR at invite accept 401,No task assertion reached,RETAINED_SET"
TRIAGE-03651,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_PRF_001_CROSS_BARN_AUTHORIZATION_V1,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,P2,DOES_NOT_BLOCK_GLOBAL_COMPARISON,Retain during comparison and flag affected feature scope for reviewer attention.,YES,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,governance/implementation/technical-audit/remediation/ES-TA-PRF-001-cross-barn-authorization-v1/CROSS_BARN_AUTHORIZATION_TEST_MATRIX.csv,"PRF001-T03,setup,Exact retained node: template patch/delete,pytest non-live/live helper,shared isolation world,Reach task assertions or report setup blocker,ERROR at invite accept 401,No task assertion reached,RETAINED_S"
TRIAGE-03652,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_PRF_001_CROSS_BARN_AUTHORIZATION_V1,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,P2,DOES_NOT_BLOCK_GLOBAL_COMPARISON,Retain during comparison and flag affected feature scope for reviewer attention.,YES,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,governance/implementation/technical-audit/remediation/ES-TA-PRF-001-cross-barn-authorization-v1/ES_TA_PRF_001_CHANGED_FILE_REGISTER.csv,"governance/implementation/technical-audit/remediation/ES-TA-PRF-001-cross-barn-authorization-v1/CROSS_BARN_FINDING_REPRODUCTION_REPORT.md,add,Reproduction report,none,Records exact retained-node result and direct probe r"
TRIAGE-03653,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_PRF_001_CROSS_BARN_AUTHORIZATION_V1,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,P2,DOES_NOT_BLOCK_GLOBAL_COMPARISON,Retain during comparison and flag affected feature scope for reviewer attention.,YES,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,governance/implementation/technical-audit/remediation/ES-TA-PRF-001-cross-barn-authorization-v1/ES_TA_PRF_001_REMEDIATION_SUMMARY.md,- The invite-accept setup blocker remains outside this PRF-001 task authorization branch and requires separate scope if it is to be remediated.
TRIAGE-03654,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_PRF_008_RETAINED_TEST_NODE_CLASSIFICATION_V1,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_BASELINE_SUMMARY.md,- `P0` unresolved classifications: 0.
TRIAGE-03655,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_PRF_008_RETAINED_TEST_NODE_CLASSIFICATION_V1,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_BASELINE_SUMMARY.md,"- `P1` retained nodes: 88. These require remediation, controlled exclusion, or exact Founder risk treatment before pilot readiness can be claimed."
TRIAGE-03656,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_PRF_008_RETAINED_TEST_NODE_CLASSIFICATION_V1,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_BASELINE_SUMMARY.md,- `P2` retained nodes: 73. These remain pre-pilot technical debt and evidence/readiness work.
TRIAGE-03657,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_PRF_008_RETAINED_TEST_NODE_CLASSIFICATION_V1,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,P2,DOES_NOT_BLOCK_GLOBAL_COMPARISON,Retain during comparison and flag affected feature scope for reviewer attention.,YES,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_NODE_CLASSIFICATION_REGISTER.csv,"001,backend/tests/test_4e_isolation_engine.py::test_task_complete_skip_void_cross_barn_isolation_both_directions,error,backend/tests/test_4e_isolation_engine.py,test_task_complete_skip_void_cross_barn_isolation_both_dire"
TRIAGE-03658,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_PRF_008_RETAINED_TEST_NODE_CLASSIFICATION_V1,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,P2,DOES_NOT_BLOCK_GLOBAL_COMPARISON,Retain during comparison and flag affected feature scope for reviewer attention.,YES,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_NODE_CLASSIFICATION_REGISTER.csv,"002,backend/tests/test_4e_isolation_engine.py::test_task_patch_reassign_cross_barn_404,error,backend/tests/test_4e_isolation_engine.py,test_task_patch_reassign_cross_barn_404,Tenant and barn authorization,PRF001_CROSS_BA"
TRIAGE-03659,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_PRF_008_RETAINED_TEST_NODE_CLASSIFICATION_V1,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,P2,DOES_NOT_BLOCK_GLOBAL_COMPARISON,Retain during comparison and flag affected feature scope for reviewer attention.,YES,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_NODE_CLASSIFICATION_REGISTER.csv,"003,backend/tests/test_4e_isolation_engine.py::test_task_template_patch_delete_cross_barn_404_no_mutation,error,backend/tests/test_4e_isolation_engine.py,test_task_template_patch_delete_cross_barn_404_no_mutation,Tenant "
TRIAGE-03660,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_PRF_008_RETAINED_TEST_NODE_CLASSIFICATION_V1,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,P2,DOES_NOT_BLOCK_GLOBAL_COMPARISON,Retain during comparison and flag affected feature scope for reviewer attention.,YES,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_NODE_CLASSIFICATION_REGISTER.csv,"026,backend/tests/test_app_assembly.py::test_dead_auth_models_removed_from_server,failure,backend/tests/test_app_assembly.py,test_dead_auth_models_removed_from_server,Backend app assembly,APP_ASSEMBLY_SOURCE_CONTRACT_DRI"
TRIAGE-03661,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_PRF_008_RETAINED_TEST_NODE_CLASSIFICATION_V1,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,P2,DOES_NOT_BLOCK_GLOBAL_COMPARISON,Retain during comparison and flag affected feature scope for reviewer attention.,YES,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_NODE_CLASSIFICATION_REGISTER.csv,"034,backend/tests/test_build_next_10_staging_uat_closure.py::test_bn10_status_terms_are_controlled,failure,backend/tests/test_build_next_10_staging_uat_closure.py,test_bn10_status_terms_are_controlled,""Staging, UAT, laun"
TRIAGE-03662,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_PRF_008_RETAINED_TEST_NODE_CLASSIFICATION_V1,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,P2,DOES_NOT_BLOCK_GLOBAL_COMPARISON,Retain during comparison and flag affected feature scope for reviewer attention.,YES,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_NODE_CLASSIFICATION_REGISTER.csv,"043,backend/tests/test_build_next_12_prep_staging_inputs.py::test_bn12_is_explicitly_deferred_not_executed,failure,backend/tests/test_build_next_12_prep_staging_inputs.py,test_bn12_is_explicitly_deferred_not_executed,""St"
TRIAGE-03663,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_PRF_008_RETAINED_TEST_NODE_CLASSIFICATION_V1,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,P2,DOES_NOT_BLOCK_GLOBAL_COMPARISON,Retain during comparison and flag affected feature scope for reviewer attention.,YES,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_NODE_CLASSIFICATION_REGISTER.csv,"050,backend/tests/test_build_next_13a_role_routing.py::test_app_routes_role_home_and_guards_onboarding,failure,backend/tests/test_build_next_13a_role_routing.py,test_app_routes_role_home_and_guards_onboarding,""Role onboa"
TRIAGE-03664,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_PRF_008_RETAINED_TEST_NODE_CLASSIFICATION_V1,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,P2,DOES_NOT_BLOCK_GLOBAL_COMPARISON,Retain during comparison and flag affected feature scope for reviewer attention.,YES,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_NODE_CLASSIFICATION_REGISTER.csv,"051,backend/tests/test_build_next_13a_role_routing.py::test_bn13a_artifacts_exist,failure,backend/tests/test_build_next_13a_role_routing.py,test_bn13a_artifacts_exist,""Role onboarding, first-login, and navigation"",ROLE_O"
TRIAGE-03665,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_PRF_008_RETAINED_TEST_NODE_CLASSIFICATION_V1,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,P1,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,YES_EXCEPT_AFFECTED_FEATURE_SCOPE,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_PILOT_GATE_MATRIX.csv,"P0_ZERO_GATE,Zero unresolved P0 nodes,0,0,0,0,SATISFIED_FOR_CLASSIFICATION_ONLY,No retained node was classified P0 in this pass; this is not a release or pilot approval."
TRIAGE-03666,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_PRF_008_RETAINED_TEST_NODE_CLASSIFICATION_V1,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,P1,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,YES_EXCEPT_AFFECTED_FEATURE_SCOPE,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_PILOT_GATE_MATRIX.csv,"P1_TREATMENT_GATE,""Every P1 has remediation, controlled exclusion, or Founder risk treatment"",88,0,88,0,OPEN_REMEDIATION_OR_EXCLUSION_REQUIRED,""Classification exists; remediation, baseline reduction, or Founder risk trea"
TRIAGE-03667,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_PRF_008_RETAINED_TEST_NODE_CLASSIFICATION_V1,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,P1,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,YES_EXCEPT_AFFECTED_FEATURE_SCOPE,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_PILOT_GATE_MATRIX.csv,"AUTHORIZATION_GATE,Cross-barn and multi-barn authorization evidence,8,0,8,0,OPEN_REMEDIATION_OR_EXCLUSION_REQUIRED,""Classification exists; remediation, baseline reduction, or Founder risk treatment remains separate."""
TRIAGE-03668,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_PRF_008_RETAINED_TEST_NODE_CLASSIFICATION_V1,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,P1,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,YES_EXCEPT_AFFECTED_FEATURE_SCOPE,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_PILOT_GATE_MATRIX.csv,"ADMIN_FINANCIAL_GATE,Admin portal and financial/provider boundaries,22,0,22,0,OPEN_REMEDIATION_OR_EXCLUSION_REQUIRED,""Classification exists; remediation, baseline reduction, or Founder risk treatment remains separate."""
TRIAGE-03669,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_PRF_008_RETAINED_TEST_NODE_CLASSIFICATION_V1,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,P1,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,YES_EXCEPT_AFFECTED_FEATURE_SCOPE,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_PILOT_GATE_MATRIX.csv,"LEGAL_ESIGN_GATE,DocuSign/legal e-signature readiness,1,0,1,0,OPEN_REMEDIATION_OR_EXCLUSION_REQUIRED,""Classification exists; remediation, baseline reduction, or Founder risk treatment remains separate."""
TRIAGE-03670,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,ES_TA_PRF_008_RETAINED_TEST_NODE_CLASSIFICATION_V1,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,P1,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,YES_EXCEPT_AFFECTED_FEATURE_SCOPE,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_PILOT_GATE_MATRIX.csv,"ROLE_JOURNEY_GATE,""Role first-login, intake, and navigation evidence"",48,0,7,41,OPEN_REMEDIATION_OR_EXCLUSION_REQUIRED,""Classification exists; remediation, baseline reduction, or Founder risk treatment remains separate."""
