row_id,source_path,reason_excluded,blocker_scope,required_action_before_comparison,founder_disposition_required,second_reviewer_or_outside_review_closure_required
UNASSESSED-00671,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00672,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00673,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00674,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00675,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00676,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00677,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00678,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00679,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00680,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00681,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00682,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/tools/build_phase_c_source_recovery.py,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00683,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/tools/build_phase_c_source_recovery.py,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00684,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/tools/build_phase_c_source_recovery.py,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00685,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/tools/verify_phase_c_source_recovery.py,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00686,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/tools/verify_phase_c_source_recovery.py,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00687,docs/canon/reviews/governance_v1_0_final_baseline_resumption/formal_scans/GOVERNANCE_V1_0_POST_ADOPTION_REMEDIATION_LEDGER.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00688,docs/canon/reviews/governance_v1_0_final_baseline_resumption/tools/build_governance_v1_resumption.py,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00689,docs/canon/reviews/governance_v1_0_final_baseline_resumption/tools/build_governance_v1_resumption.py,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00690,docs/canon/reviews/next_phase_governance/FOUNDATIONAL_CANON_CURRENT_STATE_MATRIX.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-00691,docs/canon/reviews/next_phase_governance/NEXT_PHASE_FOUNDER_DECISION_PACKAGE.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00692,docs/canon/reviews/next_phase_governance/NEXT_PHASE_GOVERNANCE_ASSESSMENT.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00693,docs/canon/reviews/next_phase_governance/NEXT_PHASE_GOVERNANCE_ASSESSMENT.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00694,docs/canon/reviews/next_phase_governance/NEXT_WORKSTREAM_CANDIDATE_RANKING.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-00695,docs/canon/reviews/next_phase_governance/OPEN_FINDINGS_AND_DEFERRALS_CARRYFORWARD.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00696,docs/canon/reviews/next_phase_governance/OPEN_FINDINGS_AND_DEFERRALS_CARRYFORWARD.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00697,docs/canon/reviews/next_phase_governance/OPEN_FINDINGS_AND_DEFERRALS_CARRYFORWARD.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00698,docs/canon/reviews/next_phase_governance/OPEN_FINDINGS_AND_DEFERRALS_CARRYFORWARD.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00699,docs/canon/reviews/next_phase_governance/OPEN_FINDINGS_AND_DEFERRALS_CARRYFORWARD.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00700,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_VALIDATION_REPORT.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-00701,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_VALIDATION_REPORT.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-00702,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_VALIDATION_REPORT.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-00703,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/founder_confirmation/EQUINESYNC_SAFEGUARDING_FOUNDER_CONFIRMATION_POLICY_RESOLUTION_AND_ADOPTION_CANDIDATE_AUTHORIZATION.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-00704,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/SAFEGUARDING_POLICY_CONFLICT_AND_FOUNDER_CONFIRMATION_REGISTER.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-00705,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/SAFEGUARDING_POLICY_CONFLICT_AND_FOUNDER_CONFIRMATION_REGISTER.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-00706,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/SAFEGUARDING_POLICY_CONFLICT_AND_FOUNDER_CONFIRMATION_REGISTER.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-00707,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/SAFEGUARDING_RECONCILIATION_COMPLETION_REPORT.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-00708,docs/canon/reviews/remaining_founder_approved_adoption_and_lock_v1_0/REMAINING_CANON_ROW_GATE_REPORT.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-00709,docs/canon/reviews/remaining_founder_approved_adoption_and_lock_v1_0/REMAINING_CANON_ROW_GATE_REPORT.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00710,docs/canon/reviews/remaining_founder_approved_adoption_and_lock_v1_0/REMAINING_CANON_ROW_GATE_REPORT.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00711,docs/canon/reviews/remaining_founder_approved_adoption_and_lock_v1_0/REMAINING_CANON_ROW_GATE_REPORT.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00712,docs/canon/reviews/remaining_founder_approved_adoption_and_lock_v1_0/tools/build_adoption_and_locks.py,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-00713,docs/canon/reviews/remaining_founder_approved_adoption_and_lock_v1_0/tools/build_adoption_and_locks.py,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00714,docs/canon/reviews/remaining_founder_approved_adoption_and_lock_v1_0/tools/build_adoption_and_locks.py,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00715,docs/canon/reviews/remaining_founder_approved_adoption_and_lock_v1_0/tools/build_adoption_and_locks.py,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00716,docs/canon/reviews/remaining_founder_approved_adoption_and_lock_v1_0/tools/build_adoption_and_locks.py,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00717,docs/canon/reviews/stage0_c0_repository_incorporation/C0_REPOSITORY_RECONCILIATION_SUPPLEMENT_V1_0.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-00718,docs/canon/reviews/stage0_c0_repository_incorporation/STAGE0_C0_REPOSITORY_INCORPORATION_MANIFEST.json,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-00719,docs/canon/reviews/stage0_c0_repository_incorporation/STAGE0_C0_REPOSITORY_INCORPORATION_MANIFEST.json,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-00720,docs/canon/reviews/stage0_companion_reconciliation_v1_2/03_MEDIA_FILES_DIGITAL_ASSET_GOVERNANCE_GAP_MATRIX_V1_1.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-00721,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_DECISION_LOG.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00722,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_FOUNDER_DECISION_PACKET.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00723,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_FOUNDER_DECISION_PACKET.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00724,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_FOUNDER_DECISION_PACKET.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00725,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_FOUNDER_DECISION_PACKET.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00726,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_FOUNDER_DECISION_PACKET.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00727,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_FOUNDER_DECISION_PACKET.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00728,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_P1_RESOLUTION_MATRIX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00729,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_P1_RESOLUTION_MATRIX.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00730,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0_RETAINED_FINDINGS_REGISTER.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00731,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0_RETAINED_FINDINGS_REGISTER.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00732,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0_RETAINED_FINDINGS_REGISTER.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00733,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0_RETAINED_FINDINGS_REGISTER.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-00734,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0_RETAINED_FINDINGS_REGISTER.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
