row_id,artifact_id,source_path_or_paths,issue_type,blocker_scope,feature_scope,must_fix_before_code_mutation,must_fix_before_runtime_mutation,must_fix_before_production,required_action,authority_boundary
AUTHBLOCK-01755,PIA_GOVERNANCE_BASELINE_AUDIT_AFTER_ITEM_10_EXECUTION_2026_07_25,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_GOVERNANCE_BASELINE_AUDIT_AFTER_ITEM_10_EXECUTION_2026-07-25.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,privacy_security_resilience|records_audit_evidence,YES,YES,YES,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01756,PIA_ITEMS_01_06_DOCUMENTARY_REMEDIATION_AND_INTEGRATION_PLAN,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_ITEMS_01_06_DOCUMENTARY_REMEDIATION_AND_INTEGRATION_PLAN.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,privacy_security_resilience|records_audit_evidence,YES,YES,YES,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01757,PIA_ITEMS_01_06_DOCUMENTARY_REMEDIATION_AND_INTEGRATION_PLAN,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_ITEMS_01_06_DOCUMENTARY_REMEDIATION_AND_INTEGRATION_PLAN.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,privacy_security_resilience|records_audit_evidence,YES,YES,YES,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01758,PIA_ITEMS_01_06_DOCUMENTARY_REMEDIATION_AND_INTEGRATION_PLAN,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_ITEMS_01_06_DOCUMENTARY_REMEDIATION_AND_INTEGRATION_PLAN.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,privacy_security_resilience|records_audit_evidence,YES,YES,YES,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01759,CANONICAL_PATH_AND_IDENTIFIER_RECONCILIATION_REGISTER,governance/pia/items_01_06_10_remediation/reports/CANONICAL_PATH_AND_IDENTIFIER_RECONCILIATION_REGISTER.csv,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,privacy_security_resilience,YES,YES,YES,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01760,ITEM_10_OPC_FOUNDER_DISPOSITION_RECORD_EXECUTED,governance/pia/items_07_10_integration/founder_disposition_batch/EquineSync_PIA_Items_07_10_Founder_Disposition_Batch_EXECUTED_2026-07-24/ITEM_10_OPC_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,facility_barn_horse_lifecycle|privacy_security_resilience|records_audit_evidence,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01761,ITEM_10_OPC_FOUNDER_DISPOSITION_RECORD_EXECUTED,governance/pia/items_07_10_integration/founder_disposition_batch/EquineSync_PIA_Items_07_10_Founder_Disposition_Batch_EXECUTED_2026-07-24/ITEM_10_OPC_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,facility_barn_horse_lifecycle|privacy_security_resilience|records_audit_evidence,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01762,PIA_MISSING_AUTHORITY_REMEDIATION_PLAN,governance/pia/items_07_10_integration/prior_receipts_and_plans/PIA_MISSING_AUTHORITY_REMEDIATION_PLAN.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,identity_access_actor|privacy_security_resilience,YES,YES,YES,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01763,PIA_MISSING_AUTHORITY_REMEDIATION_PLAN,governance/pia/items_07_10_integration/prior_receipts_and_plans/PIA_MISSING_AUTHORITY_REMEDIATION_PLAN.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,identity_access_actor|privacy_security_resilience,YES,YES,YES,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01764,PIA_MISSING_AUTHORITY_REMEDIATION_PLAN,governance/pia/items_07_10_integration/prior_receipts_and_plans/PIA_MISSING_AUTHORITY_REMEDIATION_PLAN.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,identity_access_actor|privacy_security_resilience,YES,YES,YES,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01765,PIA_MISSING_AUTHORITY_REMEDIATION_PLAN,governance/pia/items_07_10_integration/prior_receipts_and_plans/PIA_MISSING_AUTHORITY_REMEDIATION_PLAN.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,identity_access_actor|privacy_security_resilience,YES,YES,YES,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01766,PIA_MISSING_AUTHORITY_REMEDIATION_PLAN,governance/pia/items_07_10_integration/prior_receipts_and_plans/PIA_MISSING_AUTHORITY_REMEDIATION_PLAN.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,identity_access_actor|privacy_security_resilience,YES,YES,YES,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01767,PIA_MISSING_AUTHORITY_REMEDIATION_PLAN,governance/pia/items_07_10_integration/prior_receipts_and_plans/PIA_MISSING_AUTHORITY_REMEDIATION_PLAN.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,identity_access_actor|privacy_security_resilience,YES,YES,YES,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01768,PIA_MISSING_AUTHORITY_REMEDIATION_PLAN,governance/pia/items_07_10_integration/prior_receipts_and_plans/PIA_MISSING_AUTHORITY_REMEDIATION_PLAN.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,identity_access_actor|privacy_security_resilience,YES,YES,YES,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01769,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items_07_10_integration/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01770,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items_07_10_integration/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,privacy_security_resilience,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01771,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items_07_10_integration/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01772,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items_07_10_integration/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01773,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items_07_10_integration/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01774,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items_07_10_integration/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01775,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items_07_10_integration/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01776,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items_07_10_integration/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01777,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items_07_10_integration/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01778,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items_07_10_integration/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01779,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items_07_10_integration/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01780,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items_07_10_integration/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01781,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items_07_10_integration/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01782,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items_07_10_integration/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01783,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items_07_10_integration/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01784,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items_07_10_integration/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
