finding_or_risk,source_path,canonical_path,status,authority_boundary,sha256,commit_sha
RETAINED_NON_BLOCKING_WARNING,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,7fe8b48491d6418a914d309cfdd26fdd6d5e5bfe1b444932c6a69df699a56ebe,f5b2973c9a796d6864607dcae42aa6c89f894250
NON_BLOCKING_FOR_CANDIDATE_DRAFTING,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,7fe8b48491d6418a914d309cfdd26fdd6d5e5bfe1b444932c6a69df699a56ebe,f5b2973c9a796d6864607dcae42aa6c89f894250
REQUIRED_BEFORE_ADOPTION_OR_ACTIVATION,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,7fe8b48491d6418a914d309cfdd26fdd6d5e5bfe1b444932c6a69df699a56ebe,f5b2973c9a796d6864607dcae42aa6c89f894250
|,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,7fe8b48491d6418a914d309cfdd26fdd6d5e5bfe1b444932c6a69df699a56ebe,f5b2973c9a796d6864607dcae42aa6c89f894250
CGP006-CLF-0005,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,7fe8b48491d6418a914d309cfdd26fdd6d5e5bfe1b444932c6a69df699a56ebe,f5b2973c9a796d6864607dcae42aa6c89f894250
RETAINED_NON_BLOCKING_WARNING,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,7fe8b48491d6418a914d309cfdd26fdd6d5e5bfe1b444932c6a69df699a56ebe,f5b2973c9a796d6864607dcae42aa6c89f894250
NON_BLOCKING_FOR_CANDIDATE_DRAFTING,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,7fe8b48491d6418a914d309cfdd26fdd6d5e5bfe1b444932c6a69df699a56ebe,f5b2973c9a796d6864607dcae42aa6c89f894250
REQUIRED_BEFORE_ADOPTION_OR_ACTIVATION,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,7fe8b48491d6418a914d309cfdd26fdd6d5e5bfe1b444932c6a69df699a56ebe,f5b2973c9a796d6864607dcae42aa6c89f894250
|,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,7fe8b48491d6418a914d309cfdd26fdd6d5e5bfe1b444932c6a69df699a56ebe,f5b2973c9a796d6864607dcae42aa6c89f894250
CGP005-TA-APP-GAP-0001,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,7fe8b48491d6418a914d309cfdd26fdd6d5e5bfe1b444932c6a69df699a56ebe,f5b2973c9a796d6864607dcae42aa6c89f894250
RETAINED_OPEN_GAP,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,7fe8b48491d6418a914d309cfdd26fdd6d5e5bfe1b444932c6a69df699a56ebe,f5b2973c9a796d6864607dcae42aa6c89f894250
NON_BLOCKING_FOR_CANDIDATE_DRAFTING,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,7fe8b48491d6418a914d309cfdd26fdd6d5e5bfe1b444932c6a69df699a56ebe,f5b2973c9a796d6864607dcae42aa6c89f894250
REQUIRED_BEFORE_ADOPTION_OR_ACTIVATION,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,7fe8b48491d6418a914d309cfdd26fdd6d5e5bfe1b444932c6a69df699a56ebe,f5b2973c9a796d6864607dcae42aa6c89f894250
|,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,7fe8b48491d6418a914d309cfdd26fdd6d5e5bfe1b444932c6a69df699a56ebe,f5b2973c9a796d6864607dcae42aa6c89f894250
CGP005-TA-APP-GAP-0002,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,7fe8b48491d6418a914d309cfdd26fdd6d5e5bfe1b444932c6a69df699a56ebe,f5b2973c9a796d6864607dcae42aa6c89f894250
RETAINED_OPEN_GAP,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,7fe8b48491d6418a914d309cfdd26fdd6d5e5bfe1b444932c6a69df699a56ebe,f5b2973c9a796d6864607dcae42aa6c89f894250
NON_BLOCKING_FOR_CANDIDATE_DRAFTING,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,7fe8b48491d6418a914d309cfdd26fdd6d5e5bfe1b444932c6a69df699a56ebe,f5b2973c9a796d6864607dcae42aa6c89f894250
REQUIRED_BEFORE_ADOPTION_OR_ACTIVATION |,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-10/ES-CG-10_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,7fe8b48491d6418a914d309cfdd26fdd6d5e5bfe1b444932c6a69df699a56ebe,f5b2973c9a796d6864607dcae42aa6c89f894250
"""gap_state"": ""RETAINED_OPEN"",",governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_COMPANION.json,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_COMPANION.json,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,7b7b7eab66841b037015d4ff4cdbd839390a5967fa4e4b3ef4094e9b937b5197,f5b2973c9a796d6864607dcae42aa6c89f894250
"""warning_state"": ""RETAINED_OPEN"",",governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_COMPANION.json,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_COMPANION.json,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,7b7b7eab66841b037015d4ff4cdbd839390a5967fa4e4b3ef4094e9b937b5197,f5b2973c9a796d6864607dcae42aa6c89f894250
"- Visibility of retained warnings, appendix gaps, conflicts, and unresolved ambiguity.",governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
"- Does not amend source bytes, source-freeze counts, reference-corpus counts, retained warnings, retained gaps, or guide allocations.",governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
"- Closure cannot erase retained warnings, appendix gaps, or unresolved authority questions.",governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
| CGP006-CLF-0002,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
RETAINED_NON_BLOCKING_WARNING,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
NON_BLOCKING_FOR_CANDIDATE_DRAFTING,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
REQUIRED_BEFORE_ADOPTION_OR_ACTIVATION,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
|,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
CGP006-CLF-0003,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
RETAINED_NON_BLOCKING_WARNING,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
NON_BLOCKING_FOR_CANDIDATE_DRAFTING,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
REQUIRED_BEFORE_ADOPTION_OR_ACTIVATION,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
|,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
CGP006-CLF-0004,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
RETAINED_NON_BLOCKING_WARNING,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
NON_BLOCKING_FOR_CANDIDATE_DRAFTING,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
REQUIRED_BEFORE_ADOPTION_OR_ACTIVATION,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
|,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
CGP006-CLF-0005,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
RETAINED_NON_BLOCKING_WARNING,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
NON_BLOCKING_FOR_CANDIDATE_DRAFTING,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
REQUIRED_BEFORE_ADOPTION_OR_ACTIVATION,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
|,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
CGP005-TA-APP-GAP-0001,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_CANDIDATE_DRAFTING_V1/guides/ES-CG-13/ES-CG-13_CANDIDATE_GUIDE.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,6fbdad2b3ce6f30e3994e11a9eacbcfed75c5886bf0e07b9666843691fd3e68a,f5b2973c9a796d6864607dcae42aa6c89f894250
