classification_record_id,source_or_document_id,source_id,source_layer,repository_path,title,source_family,source_class,authority_status,primary_guide_family,related_guide_families,primary_classification,normative_status,source_freeze_status,controlling_or_contextual_role,provenance,immutable_commit_or_checksum,conflict_status,classification_basis,review_status,required_later_action,notes
CGP006-CL-1025,CGP005-RC-1025,CGSRC-GOV-0367,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_NARROW_ADOPTION_WORDING_CORRECTION_REPORT.md,External Architecture V2.0 Narrow Adoption Wording Correction Report,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,1d306bb6aca9c79d8499ca8651b0df6c73819d2f35f5ad28d5a832d41589e396,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-1026,CGP005-RC-1026,CGSRC-GOV-0368,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_NON_IMPLEMENTATION_ATTESTATION.md,External Architecture V2.0 Non-Implementation Attestation,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,063187a0e177d9f82eb043a520ee71068c559e2fb8e8305bfa98f0237f148c60,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-1027,CGP005-RC-1027,CGSRC-GOV-0369,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_PROVENANCE_AND_CHECKSUM_RECORD.md,External Architecture V2.0 Provenance and Checksum Record,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,1f735cecdec1114133ee23f5b7fdfc22fe8294e5ab378c52cd40d00135f60bd6,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-1028,CGP005-RC-1028,CGSRC-GOV-0370,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_REQUIRED_CORRECTIONS_AND_EXPANSIONS.md,External Architecture V2.0 Required Corrections and Expansions,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,76161b342d256a1a39188a9ec51a032ca5c47dcbc27aed998a5aac7f71a3928e,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-1029,CGP005-RC-1029,CGSRC-GOV-0371,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_RESIDUAL_P2_DISPOSITION.md,External Architecture V2.0 Residual P2 Disposition,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,bfde6c4f715c21fac142be27f49c73a95e926037a407ad5e2325216b3aa2a79a,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-1030,CGP005-RC-1030,CGSRC-GOV-0372,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/EXTERNAL_ARCHITECTURE_V2_0_RESIDUAL_PROVIDER_PREFERENCE_VERIFICATION.md,External Architecture V2.0 Residual Provider-Preference Verification,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,5af8d8f7547f1e25605f55f92c75994f477467230014bde48d74095078c681ee,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-1031,CGP005-RC-1031,CGSRC-GOV-0373,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/F_EXTERNAL_ADAPTERS_ALIGNMENT_REPORT.md,External Architecture and Adapter V2.0 Alignment Report,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,8ef30a8d341691d16c00e2f4ad7cf9ab75fed7b94ba46fd6af22faa69a565499,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-1032,CGP005-RC-1032,CGSRC-GOV-0374,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/F_EXTERNAL_ADAPTERS_LOCK_BLOCKER_REPORT.md,External Architecture and Adapter V2.0 Lock Blocker Report,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,c4b930b1b2a4c4beea1855f8cbc725c57d79fcf354609c8e2e40f41b5d08bb16,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-1033,CGP005-RC-1033,CGSRC-GOV-0375,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/F_EXTERNAL_ADAPTERS_PRESERVATION_AND_CORRECTION_MATRIX.md,External Architecture and Adapter V2.0 Preservation and Correction Matrix,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,7dfb330f9e1f508211fc5773d00686f72c2561ee727ec45245f2417aa4e923b7,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-1034,CGP005-RC-1034,CGSRC-GOV-0376,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/foundational_gap_closure/G_FINANCIAL_TRUTH/FINANCIAL_TRUTH_V2_1_EXPANSION_REQUIREMENTS.md,Financial Truth V2.1 Expansion Requirements,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,2645c00e33dc876665fb03b58e2b726731d67a4d2e82cc06b6f1cfaa1fa38050,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-1035,CGP005-RC-1035,CGSRC-GOV-0377,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/foundational_gap_closure/G_FINANCIAL_TRUTH/G_FINANCIAL_TRUTH_ALIGNMENT_REPORT.md,Financial Truth and Responsibility V2.0 Alignment Report,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,863b01e25deb7db87342576b722b1554ce07b5b90751c2400d199396e243fbe5,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-1036,CGP005-RC-1036,CGSRC-GOV-0378,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/foundational_gap_closure/G_FINANCIAL_TRUTH/G_FINANCIAL_TRUTH_LOCK_BLOCKER_REPORT.md,Financial Truth and Responsibility V2.0 Lock Blocker Report,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,e8a490b32480dc922ee6734c9ad5bb5f053d2acdb995512ded88f677362a1bc4,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-1037,CGP005-RC-1037,CGSRC-GOV-0379,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/foundational_gap_closure/G_FINANCIAL_TRUTH/G_FINANCIAL_TRUTH_PRESERVATION_AND_CORRECTION_MATRIX.md,Financial Truth and Responsibility V2.0 Preservation and Correction Matrix,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,3f68e2c1adfc3ae9b7ed7c11bda5ca48f3764c5cea7161ef95a785be793508b9,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-1038,CGP005-RC-1038,CGSRC-GOV-0380,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/global_companion_reconciliation_v1_0/PACKAGE_MANIFEST.json,Package Manifest.Json,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,2a1b0c0dbd4729b8540574dd0a7268256b4ffbb4c3896e2179a04434e4e18d46,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-1039,CGP005-RC-1039,CGSRC-GOV-0381,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g0/GLOBAL_COMPANION_RECONCILIATION_CHAIN_OF_CUSTODY.md,Global Companion Reconciliation Chain of Custody,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,697701e08c1380496008fe7c8419deb71a36b0091cf9df1bda9065a9573014a0,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-1040,CGP005-RC-1040,CGSRC-GOV-0382,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g0/GLOBAL_COMPANION_RECONCILIATION_INITIAL_EVIDENCE_INVENTORY.json,Global Companion Reconciliation Initial Evidence Inventory.Json,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,cf909bb1ec653fcfaa8711fae60f4401fb4e9e2f82e79490a5f94e38edbde52e,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-1041,CGP005-RC-1041,CGSRC-GOV-0383,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g0/GLOBAL_COMPANION_RECONCILIATION_PHASE_G0_INITIALIZATION_REPORT.md,Global Companion Reconciliation Phase G0 Initialization Report,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,f7c1484e77295467266e3ed8ce03b7a60d22ed72d6fe84b19ec9bf870ba50158,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-1042,CGP005-RC-1042,CGSRC-GOV-0384,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g10_g11/GLOBAL_COMPANION_ARTIFACT_ADOPTION_ASSESSMENT.md,Global Companion Artifact Adoption Assessment,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,8c5b06ef8a5deb030d4cbf2459f62c6171d04dcba08a9b28e8cc24af46062890,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-1043,CGP005-RC-1043,CGSRC-GOV-0385,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g10_g11/GLOBAL_COMPANION_PACKAGE_VERIFICATION_INSTRUCTIONS.md,Global Companion Package Verification Instructions,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,9ee158685621a7593bcd0e6033db8ad7b4699da505a906a89e2a6f798df984f6,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-1044,CGP005-RC-1044,CGSRC-GOV-0386,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g10_g11/GLOBAL_COMPANION_RECONCILIATION_FINAL_DISPOSITION.md,Global Companion Reconciliation Final Disposition,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,0b120bc3444a4e97b6ec1a017cf842e1a6f3f71ffa6d61b6cda0a51ff7aab3c3,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-1045,CGP005-RC-1045,CGSRC-GOV-0387,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g1_g2/GLOBAL_COMPANION_CONTROLLING_SOURCE_DETERMINATION_REPORT.md,Global Companion Controlling Source Determination Report,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,101d3cfc80a2d84a54bd924a6e655eb9cbc63787195aad3e187101d43d55a91e,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-1046,CGP005-RC-1046,CGSRC-GOV-0388,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g1_g2/GLOBAL_COMPANION_EXACT_SOURCE_DISCOVERY_INVENTORY.json,Global Companion Exact Source Discovery Inventory.Json,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,a2243a19b8153a155b0af85591323a3c66caac6e8f48ad7cccbbeebc3d169e0d,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
