queue_name,feature_id,feature_name,primary_domain,risk,priority,affected_personas,governance_status,implementation_status,dependency_blockers,proposed_owner,recommended_next_action,rationale
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-EVENTS-008,minor travel,"Shows, events, travel, and transport",CRITICAL:8,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-008 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
PIA_SUPPLEMENT_QUEUE,ES-FEAT-EVENTS-008,minor travel,"Shows, events, travel, and transport",CRITICAL:8,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-008 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-EVENTS-008,minor travel,"Shows, events, travel, and transport",CRITICAL:8,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-008 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-EVENTS-009,lodging,"Shows, events, travel, and transport",HIGH:12,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-009 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-EVENTS-009,lodging,"Shows, events, travel, and transport",HIGH:12,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-009 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
PIA_SUPPLEMENT_QUEUE,ES-FEAT-EVENTS-009,lodging,"Shows, events, travel, and transport",HIGH:12,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-009 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-EVENTS-009,lodging,"Shows, events, travel, and transport",HIGH:12,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-009 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-EVENTS-010,guardian approval,"Shows, events, travel, and transport",CRITICAL:12,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-010 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-EVENTS-010,guardian approval,"Shows, events, travel, and transport",CRITICAL:12,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-010 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
PIA_SUPPLEMENT_QUEUE,ES-FEAT-EVENTS-010,guardian approval,"Shows, events, travel, and transport",CRITICAL:12,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-010 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-EVENTS-010,guardian approval,"Shows, events, travel, and transport",CRITICAL:12,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-010 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-EVENTS-011,location sharing,"Shows, events, travel, and transport",HIGH:6,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-011 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-EVENTS-011,location sharing,"Shows, events, travel, and transport",HIGH:6,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-011 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
PIA_SUPPLEMENT_QUEUE,ES-FEAT-EVENTS-011,location sharing,"Shows, events, travel, and transport",HIGH:6,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-011 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-EVENTS-011,location sharing,"Shows, events, travel, and transport",HIGH:6,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-011 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-EVENTS-012,veterinary documentation,"Shows, events, travel, and transport",HIGH:12,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-012 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-EVENTS-012,veterinary documentation,"Shows, events, travel, and transport",HIGH:12,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-012 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
PIA_SUPPLEMENT_QUEUE,ES-FEAT-EVENTS-012,veterinary documentation,"Shows, events, travel, and transport",HIGH:12,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-012 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-EVENTS-012,veterinary documentation,"Shows, events, travel, and transport",HIGH:12,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-012 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-EVENTS-013,schedule changes,"Shows, events, travel, and transport",HIGH:9,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-013 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-EVENTS-013,schedule changes,"Shows, events, travel, and transport",HIGH:9,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-013 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
PIA_SUPPLEMENT_QUEUE,ES-FEAT-EVENTS-013,schedule changes,"Shows, events, travel, and transport",HIGH:9,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-013 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-EVENTS-013,schedule changes,"Shows, events, travel, and transport",HIGH:9,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-013 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-EVENTS-014,cancellation,"Shows, events, travel, and transport",HIGH:6,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-014 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-EVENTS-014,cancellation,"Shows, events, travel, and transport",HIGH:6,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-014 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
PIA_SUPPLEMENT_QUEUE,ES-FEAT-EVENTS-014,cancellation,"Shows, events, travel, and transport",HIGH:6,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-014 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-EVENTS-014,cancellation,"Shows, events, travel, and transport",HIGH:6,P0,Trainer;Rider;Guardian;Owner;Barn Manager;Staff;Transporter,PIA_SUPPLEMENT_CANDIDATE,IMPLEMENTED_UNVERIFIED,ES-FEAT-PLATFORM-001;ES-FEAT-EVENTS-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,Derived from revised structured row ES-FEAT-EVENTS-014 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-MARKETPLACE-001,provider profiles,"Marketplace, provider network, and community",HIGH:12,P0,Service Provider;Owner;Trainer;Facility Owner;Barn Manager;Community Member;Platform Admin,NEW_PIA_CANDIDATE,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001,GOVERNANCE,DRAFT_NEW_PIA,Derived from revised structured row ES-FEAT-MARKETPLACE-001 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-MARKETPLACE-001,provider profiles,"Marketplace, provider network, and community",HIGH:12,P0,Service Provider;Owner;Trainer;Facility Owner;Barn Manager;Community Member;Platform Admin,NEW_PIA_CANDIDATE,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001,GOVERNANCE,DRAFT_NEW_PIA,Derived from revised structured row ES-FEAT-MARKETPLACE-001 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
NEW_PIA_QUEUE,ES-FEAT-MARKETPLACE-001,provider profiles,"Marketplace, provider network, and community",HIGH:12,P0,Service Provider;Owner;Trainer;Facility Owner;Barn Manager;Community Member;Platform Admin,NEW_PIA_CANDIDATE,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001,GOVERNANCE,DRAFT_NEW_PIA,Derived from revised structured row ES-FEAT-MARKETPLACE-001 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-MARKETPLACE-001,provider profiles,"Marketplace, provider network, and community",HIGH:12,P0,Service Provider;Owner;Trainer;Facility Owner;Barn Manager;Community Member;Platform Admin,NEW_PIA_CANDIDATE,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001,GOVERNANCE,DRAFT_NEW_PIA,Derived from revised structured row ES-FEAT-MARKETPLACE-001 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-MARKETPLACE-002,provider verification,"Marketplace, provider network, and community",HIGH:9,P0,Service Provider;Owner;Trainer;Facility Owner;Barn Manager;Community Member;Platform Admin,NEW_PIA_CANDIDATE,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MARKETPLACE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_NEW_PIA,Derived from revised structured row ES-FEAT-MARKETPLACE-002 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-MARKETPLACE-002,provider verification,"Marketplace, provider network, and community",HIGH:9,P0,Service Provider;Owner;Trainer;Facility Owner;Barn Manager;Community Member;Platform Admin,NEW_PIA_CANDIDATE,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MARKETPLACE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_NEW_PIA,Derived from revised structured row ES-FEAT-MARKETPLACE-002 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
NEW_PIA_QUEUE,ES-FEAT-MARKETPLACE-002,provider verification,"Marketplace, provider network, and community",HIGH:9,P0,Service Provider;Owner;Trainer;Facility Owner;Barn Manager;Community Member;Platform Admin,NEW_PIA_CANDIDATE,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MARKETPLACE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_NEW_PIA,Derived from revised structured row ES-FEAT-MARKETPLACE-002 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-MARKETPLACE-002,provider verification,"Marketplace, provider network, and community",HIGH:9,P0,Service Provider;Owner;Trainer;Facility Owner;Barn Manager;Community Member;Platform Admin,NEW_PIA_CANDIDATE,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MARKETPLACE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_NEW_PIA,Derived from revised structured row ES-FEAT-MARKETPLACE-002 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-MARKETPLACE-003,credentials,"Marketplace, provider network, and community",HIGH:6,P0,Service Provider;Owner;Trainer;Facility Owner;Barn Manager;Community Member;Platform Admin,NEW_PIA_CANDIDATE,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MARKETPLACE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_NEW_PIA,Derived from revised structured row ES-FEAT-MARKETPLACE-003 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-MARKETPLACE-003,credentials,"Marketplace, provider network, and community",HIGH:6,P0,Service Provider;Owner;Trainer;Facility Owner;Barn Manager;Community Member;Platform Admin,NEW_PIA_CANDIDATE,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MARKETPLACE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_NEW_PIA,Derived from revised structured row ES-FEAT-MARKETPLACE-003 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
NEW_PIA_QUEUE,ES-FEAT-MARKETPLACE-003,credentials,"Marketplace, provider network, and community",HIGH:6,P0,Service Provider;Owner;Trainer;Facility Owner;Barn Manager;Community Member;Platform Admin,NEW_PIA_CANDIDATE,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MARKETPLACE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-CARE-001,GOVERNANCE,DRAFT_NEW_PIA,Derived from revised structured row ES-FEAT-MARKETPLACE-003 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
