conflict_id,type,CONFLICT_TYPE,CONFLICT_SEVERITY,AFFECTED_FEATURE_IDS,AFFECTED_ARTIFACTS,description,PROPOSED_RESOLUTION,RESOLUTION_AUTHORITY_REQUIRED,CONFLICT_STATUS,source_ids,atomic_proposition,owner,closure_criteria,conflict_queue_required
ATOMIC-CONFLICT-195,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-EVENTS-005,PIA-08;PIA-06;PIA-03,"ES-FEAT-EVENTS-005 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-08-EVENTS-TRAVEL; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-196,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-EVENTS-006,PIA-08;PIA-06;PIA-03,"ES-FEAT-EVENTS-006 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-08-EVENTS-TRAVEL; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-197,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-EVENTS-007,PIA-08;PIA-06;PIA-03,"ES-FEAT-EVENTS-007 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-08-EVENTS-TRAVEL; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-198,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,CRITICAL,ES-FEAT-EVENTS-008,PIA-08;PIA-06;PIA-03,"ES-FEAT-EVENTS-008 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-08-EVENTS-TRAVEL; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-199,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-EVENTS-009,PIA-08;PIA-06;PIA-03,"ES-FEAT-EVENTS-009 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-08-EVENTS-TRAVEL; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-200,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,CRITICAL,ES-FEAT-EVENTS-010,PIA-08;PIA-06;PIA-03,"ES-FEAT-EVENTS-010 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-08-EVENTS-TRAVEL; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-201,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-EVENTS-011,PIA-08;PIA-06;PIA-03,"ES-FEAT-EVENTS-011 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-08-EVENTS-TRAVEL; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-202,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-EVENTS-012,PIA-08;PIA-06;PIA-03,"ES-FEAT-EVENTS-012 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-08-EVENTS-TRAVEL; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-203,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-EVENTS-013,PIA-08;PIA-06;PIA-03,"ES-FEAT-EVENTS-013 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-08-EVENTS-TRAVEL; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-204,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-EVENTS-014,PIA-08;PIA-06;PIA-03,"ES-FEAT-EVENTS-014 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-08-EVENTS-TRAVEL; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-205,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-MARKETPLACE-001,NO_CURRENT_PIA_OWNER_IDENTIFIED,"ES-FEAT-MARKETPLACE-001 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_NEW_PIA,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,NEW_PIA_CANDIDATE: DOC-NEW-PIA-MARKETPLACE-PROVIDER-NETWORK-COMMUNITY; EVIDENCE_STATUS: PARTIAL_IMPLEMENTATION; feature tests not executed by this matrix; PIA_DENOMINATOR: ten-item PIA portfolio has no marketplace PIA; Founder decision required before any eleventh PIA,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-206,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-MARKETPLACE-002,NO_CURRENT_PIA_OWNER_IDENTIFIED,"ES-FEAT-MARKETPLACE-002 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_NEW_PIA,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,NEW_PIA_CANDIDATE: DOC-NEW-PIA-MARKETPLACE-PROVIDER-NETWORK-COMMUNITY; EVIDENCE_STATUS: PARTIAL_IMPLEMENTATION; feature tests not executed by this matrix; PIA_DENOMINATOR: ten-item PIA portfolio has no marketplace PIA; Founder decision required before any eleventh PIA,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-207,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-MARKETPLACE-003,NO_CURRENT_PIA_OWNER_IDENTIFIED,"ES-FEAT-MARKETPLACE-003 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_NEW_PIA,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,NEW_PIA_CANDIDATE: DOC-NEW-PIA-MARKETPLACE-PROVIDER-NETWORK-COMMUNITY; EVIDENCE_STATUS: PARTIAL_IMPLEMENTATION; feature tests not executed by this matrix; PIA_DENOMINATOR: ten-item PIA portfolio has no marketplace PIA; Founder decision required before any eleventh PIA,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-208,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-MARKETPLACE-004,NO_CURRENT_PIA_OWNER_IDENTIFIED,"ES-FEAT-MARKETPLACE-004 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_NEW_PIA,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,NEW_PIA_CANDIDATE: DOC-NEW-PIA-MARKETPLACE-PROVIDER-NETWORK-COMMUNITY; EVIDENCE_STATUS: PARTIAL_IMPLEMENTATION; feature tests not executed by this matrix; PIA_DENOMINATOR: ten-item PIA portfolio has no marketplace PIA; Founder decision required before any eleventh PIA,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-209,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-MARKETPLACE-005,NO_CURRENT_PIA_OWNER_IDENTIFIED,"ES-FEAT-MARKETPLACE-005 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_NEW_PIA,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,NEW_PIA_CANDIDATE: DOC-NEW-PIA-MARKETPLACE-PROVIDER-NETWORK-COMMUNITY; EVIDENCE_STATUS: PARTIAL_IMPLEMENTATION; feature tests not executed by this matrix; PIA_DENOMINATOR: ten-item PIA portfolio has no marketplace PIA; Founder decision required before any eleventh PIA,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-210,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-MARKETPLACE-006,NO_CURRENT_PIA_OWNER_IDENTIFIED,"ES-FEAT-MARKETPLACE-006 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_NEW_PIA,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,NEW_PIA_CANDIDATE: DOC-NEW-PIA-MARKETPLACE-PROVIDER-NETWORK-COMMUNITY; EVIDENCE_STATUS: PARTIAL_IMPLEMENTATION; feature tests not executed by this matrix; PIA_DENOMINATOR: ten-item PIA portfolio has no marketplace PIA; Founder decision required before any eleventh PIA,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-211,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-MARKETPLACE-007,NO_CURRENT_PIA_OWNER_IDENTIFIED,"ES-FEAT-MARKETPLACE-007 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_NEW_PIA,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,NEW_PIA_CANDIDATE: DOC-NEW-PIA-MARKETPLACE-PROVIDER-NETWORK-COMMUNITY; EVIDENCE_STATUS: PARTIAL_IMPLEMENTATION; feature tests not executed by this matrix; PIA_DENOMINATOR: ten-item PIA portfolio has no marketplace PIA; Founder decision required before any eleventh PIA,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-212,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-MARKETPLACE-008,NO_CURRENT_PIA_OWNER_IDENTIFIED,"ES-FEAT-MARKETPLACE-008 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_NEW_PIA,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,NEW_PIA_CANDIDATE: DOC-NEW-PIA-MARKETPLACE-PROVIDER-NETWORK-COMMUNITY; EVIDENCE_STATUS: PARTIAL_IMPLEMENTATION; feature tests not executed by this matrix; PIA_DENOMINATOR: ten-item PIA portfolio has no marketplace PIA; Founder decision required before any eleventh PIA,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-213,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-MARKETPLACE-009,NO_CURRENT_PIA_OWNER_IDENTIFIED,"ES-FEAT-MARKETPLACE-009 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_NEW_PIA,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,NEW_PIA_CANDIDATE: DOC-NEW-PIA-MARKETPLACE-PROVIDER-NETWORK-COMMUNITY; EVIDENCE_STATUS: PARTIAL_IMPLEMENTATION; feature tests not executed by this matrix; PIA_DENOMINATOR: ten-item PIA portfolio has no marketplace PIA; Founder decision required before any eleventh PIA,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-214,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-MARKETPLACE-010,NO_CURRENT_PIA_OWNER_IDENTIFIED,"ES-FEAT-MARKETPLACE-010 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_NEW_PIA,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,NEW_PIA_CANDIDATE: DOC-NEW-PIA-MARKETPLACE-PROVIDER-NETWORK-COMMUNITY; EVIDENCE_STATUS: PARTIAL_IMPLEMENTATION; feature tests not executed by this matrix; PIA_DENOMINATOR: ten-item PIA portfolio has no marketplace PIA; Founder decision required before any eleventh PIA,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-215,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,CRITICAL,ES-FEAT-MARKETPLACE-011,NO_CURRENT_PIA_OWNER_IDENTIFIED,"ES-FEAT-MARKETPLACE-011 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_NEW_PIA,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,NEW_PIA_CANDIDATE: DOC-NEW-PIA-MARKETPLACE-PROVIDER-NETWORK-COMMUNITY; EVIDENCE_STATUS: PARTIAL_IMPLEMENTATION; feature tests not executed by this matrix; PIA_DENOMINATOR: ten-item PIA portfolio has no marketplace PIA; Founder decision required before any eleventh PIA,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-216,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-MARKETPLACE-012,NO_CURRENT_PIA_OWNER_IDENTIFIED,"ES-FEAT-MARKETPLACE-012 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_NEW_PIA,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,NEW_PIA_CANDIDATE: DOC-NEW-PIA-MARKETPLACE-PROVIDER-NETWORK-COMMUNITY; EVIDENCE_STATUS: PARTIAL_IMPLEMENTATION; feature tests not executed by this matrix; PIA_DENOMINATOR: ten-item PIA portfolio has no marketplace PIA; Founder decision required before any eleventh PIA,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-217,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,CRITICAL,ES-FEAT-MARKETPLACE-013,NO_CURRENT_PIA_OWNER_IDENTIFIED,"ES-FEAT-MARKETPLACE-013 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_NEW_PIA,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,NEW_PIA_CANDIDATE: DOC-NEW-PIA-MARKETPLACE-PROVIDER-NETWORK-COMMUNITY; EVIDENCE_STATUS: PARTIAL_IMPLEMENTATION; feature tests not executed by this matrix; PIA_DENOMINATOR: ten-item PIA portfolio has no marketplace PIA; Founder decision required before any eleventh PIA,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-218,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-MARKETPLACE-014,NO_CURRENT_PIA_OWNER_IDENTIFIED,"ES-FEAT-MARKETPLACE-014 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_NEW_PIA,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,NEW_PIA_CANDIDATE: DOC-NEW-PIA-MARKETPLACE-PROVIDER-NETWORK-COMMUNITY; EVIDENCE_STATUS: PARTIAL_IMPLEMENTATION; feature tests not executed by this matrix; PIA_DENOMINATOR: ten-item PIA portfolio has no marketplace PIA; Founder decision required before any eleventh PIA,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-219,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,MEDIUM,ES-FEAT-MEDIA-001,PIA-10;PIA-04;PIA-07,"ES-FEAT-MEDIA-001 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-MEDIA-FILES; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-220,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,MEDIUM,ES-FEAT-MEDIA-002,PIA-10;PIA-04;PIA-07,"ES-FEAT-MEDIA-002 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-MEDIA-FILES; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-221,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,MEDIUM,ES-FEAT-MEDIA-003,PIA-10;PIA-04;PIA-07,"ES-FEAT-MEDIA-003 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-MEDIA-FILES; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
ATOMIC-CONFLICT-222,ROW_LEVEL_RETAINED_GAP,SOURCE_EVIDENCE_OR_AUTHORITY_RETAINED_GAP,HIGH,ES-FEAT-MEDIA-004,PIA-10;PIA-04;PIA-07,"ES-FEAT-MEDIA-004 retains a row-level source, evidence, or authority limitation after independent review.",DRAFT_PIA_SUPPLEMENT,GOVERNANCE,OPEN_REQUIRES_TARGETED_REREVIEW_OR_FOUNDER_DECISION,SRC-CLAUDE-REVIEW;SRC-PERPLEXITY-REVIEW;SRC-CURSOR-REVIEW;SRC-FOUNDER-DIRECTIVE-2026-08-04,PIA_SUPPLEMENT_CANDIDATE: DOC-SUP-PIA-10-MEDIA-FILES; EVIDENCE_STATUS: IMPLEMENTED_UNVERIFIED; feature tests not executed by this matrix; SOURCE_RECONCILIATION: PIA realignment register reports no primary package located for at least one governing PIA position,GOVERNANCE,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,YES
