gap_id,feature_id,feature_name,product_domain,has_non_pia_governance_gap,primary_non_pia_gap_type,code_guide_gap,adr_gap,operating_standard_gap,runbook_gap,implementation_verification_gap,source_authority_gap,dependency_gap,conflict_gap,release_planning_gap,gap_severity,risk_severity,risk_score,governance_readiness_score,required_artifact_or_action,recommended_owner,recommended_next_action,founder_decision_required,closure_criteria,source_ids
GAP-ES-FEAT-REPORTING-001,ES-FEAT-REPORTING-001,operational dashboards,Reporting and analytics,YES,OPERATING_STANDARD_GAP,NO,NO,YES,NO,YES,YES,YES,YES,YES,P2,MEDIUM,8,64,OPERATING_STANDARD,OPERATIONS,DRAFT_OPERATING_STANDARD,FDQ-011,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-ADMIN-BILLING;SRC-BACKEND-ROUTE-ANALYTICS;SRC-BACKEND-ROUTE-HORSE-LEDGER;SRC-BACKEND-ROUTE-INVITES;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-ANALYTICS-ROUTES;SRC-BACKEND-TEST-TEST-INVITES-AND-ANALYTICS;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-FINANCIAL-TRUTH-CANON-V2.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CANON-REPORTING-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-ADMINBILLINGDASHBOARD;SRC-FRONTEND-PAGE-DASHBOARD;SRC-FRONTEND-PAGE-PERFORMANCEANALYTICS;SRC-FRONTEND-PAGE-PERSONALDASHBOARD;SRC-FRONTEND-PAGE-REHAB;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-REPORTING-002,ES-FEAT-REPORTING-002,financial reporting,Reporting and analytics,YES,OPERATING_STANDARD_GAP,NO,NO,YES,NO,YES,YES,YES,YES,YES,P2,MEDIUM,8,64,OPERATING_STANDARD,OPERATIONS,DRAFT_OPERATING_STANDARD,FDQ-011,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-ANALYTICS;SRC-BACKEND-ROUTE-INVITES;SRC-BACKEND-ROUTE-REPORTS;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-ANALYTICS-ROUTES;SRC-BACKEND-TEST-TEST-INVITES-AND-ANALYTICS;SRC-BACKEND-TEST-TEST-RF12-BILLING-PAYMENTS-EXPORTS-FINANCIAL-TRUTH;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-FINANCIAL-TRUTH-CANON-V2.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CANON-REPORTING-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-DASHBOARD;SRC-FRONTEND-PAGE-FINANCIALDASHBOARD;SRC-FRONTEND-PAGE-PERFORMANCEANALYTICS;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-REPORTING-003,ES-FEAT-REPORTING-003,horse-care reporting,Reporting and analytics,YES,OPERATING_STANDARD_GAP,NO,NO,YES,NO,YES,YES,YES,YES,YES,P2,MEDIUM,8,64,OPERATING_STANDARD,OPERATIONS,DRAFT_OPERATING_STANDARD,FDQ-011,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-ANALYTICS;SRC-BACKEND-ROUTE-CARE;SRC-BACKEND-ROUTE-HORSE-LEDGER;SRC-BACKEND-ROUTE-HORSES;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-ANALYTICS-ROUTES;SRC-BACKEND-TEST-TEST-CARE-FILTERING;SRC-BACKEND-TEST-TEST-CARE-INTEGRITY;SRC-BACKEND-TEST-TEST-CARE-ROUTES;SRC-BACKEND-TEST-TEST-CARE-SCOPING;SRC-BACKEND-TEST-TEST-CARE-STATE-GUARDS;SRC-BACKEND-TEST-TEST-INVITES-AND-ANALYTICS;SRC-BACKEND-TEST-TEST-RF10-SERVICE-PROVIDER-CARE-PARTNER;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-FINANCIAL-TRUTH-CANON-V2.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CANON-REPORTING-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-CARELEDGERTAB;SRC-FRONTEND-PAGE-DASHBOARD;SRC-FRONTEND-PAGE-HEALTHCARELOGS;SRC-FRONTEND-PAGE-OWNERCARELEDGER;SRC-FRONTEND-PAGE-PERSONALDASHBOARD;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-REPORTING-004,ES-FEAT-REPORTING-004,rider progress,Reporting and analytics,YES,OPERATING_STANDARD_GAP,NO,NO,YES,NO,YES,YES,YES,YES,YES,P2,MEDIUM,8,64,OPERATING_STANDARD,OPERATIONS,DRAFT_OPERATING_STANDARD,FDQ-011,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-ADMIN-BILLING;SRC-BACKEND-ROUTE-ANALYTICS;SRC-BACKEND-ROUTE-REPORTS;SRC-BACKEND-ROUTE-RIDER-PROFILE;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-ANALYTICS-ROUTES;SRC-BACKEND-TEST-TEST-BUILD-NEXT-13C-RIDER-INTAKE-SHELL;SRC-BACKEND-TEST-TEST-INVITES-AND-ANALYTICS;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-FINANCIAL-TRUTH-CANON-V2.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CANON-REPORTING-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-DASHBOARD;SRC-FRONTEND-PAGE-PERFORMANCEANALYTICS;SRC-FRONTEND-PAGE-PERSONALDASHBOARD;SRC-FRONTEND-PAGE-RIDERDASHBOARD;SRC-FRONTEND-PAGE-RIDERS;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-REPORTING-005,ES-FEAT-REPORTING-005,facility KPIs,Reporting and analytics,YES,OPERATING_STANDARD_GAP,NO,NO,YES,NO,YES,YES,YES,YES,YES,P2,MEDIUM,8,64,OPERATING_STANDARD,OPERATIONS,DRAFT_OPERATING_STANDARD,FDQ-011,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-ANALYTICS;SRC-BACKEND-ROUTE-AUTH;SRC-BACKEND-ROUTE-BARN-OWNER-INTAKE;SRC-BACKEND-ROUTE-BARNS;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-ANALYTICS-ROUTES;SRC-BACKEND-TEST-TEST-INVITES-AND-ANALYTICS;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-FINANCIAL-TRUTH-CANON-V2.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CANON-REPORTING-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-ADMINREVIEWQUEUE;SRC-FRONTEND-PAGE-DASHBOARD;SRC-FRONTEND-PAGE-FACILITYDASHBOARD;SRC-FRONTEND-PAGE-PERSONALDASHBOARD;SRC-FRONTEND-PAGE-SERVICEPROVIDERDASHBOARD;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-REPORTING-006,ES-FEAT-REPORTING-006,owner summaries,Reporting and analytics,YES,OPERATING_STANDARD_GAP,NO,NO,YES,NO,YES,YES,YES,YES,YES,P2,MEDIUM,8,64,OPERATING_STANDARD,OPERATIONS,DRAFT_OPERATING_STANDARD,FDQ-011,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-ANALYTICS;SRC-BACKEND-ROUTE-INVITES;SRC-BACKEND-ROUTE-REPORTS;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-ANALYTICS-ROUTES;SRC-BACKEND-TEST-TEST-INVITES-AND-ANALYTICS;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-FINANCIAL-TRUTH-CANON-V2.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CANON-REPORTING-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-DASHBOARD;SRC-FRONTEND-PAGE-PERFORMANCEANALYTICS;SRC-FRONTEND-PAGE-PERSONALDASHBOARD;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-REPORTING-007,ES-FEAT-REPORTING-007,exports,Reporting and analytics,YES,OPERATING_STANDARD_GAP,NO,NO,YES,NO,YES,YES,YES,YES,YES,P2,MEDIUM,8,64,OPERATING_STANDARD,OPERATIONS,DRAFT_OPERATING_STANDARD,FDQ-011,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-ANALYTICS;SRC-BACKEND-ROUTE-INVITES;SRC-BACKEND-ROUTE-REPORTS;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-ANALYTICS-ROUTES;SRC-BACKEND-TEST-TEST-INVITES-AND-ANALYTICS;SRC-BACKEND-TEST-TEST-RF12-BILLING-PAYMENTS-EXPORTS-FINANCIAL-TRUTH;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-FINANCIAL-TRUTH-CANON-V2.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CANON-REPORTING-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-DASHBOARD;SRC-FRONTEND-PAGE-PERFORMANCEANALYTICS;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-REPORTING-008,ES-FEAT-REPORTING-008,metric lineage,Reporting and analytics,YES,OPERATING_STANDARD_GAP,NO,NO,YES,NO,YES,YES,YES,YES,YES,P2,MEDIUM,8,64,OPERATING_STANDARD,OPERATIONS,DRAFT_OPERATING_STANDARD,FDQ-011,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-ANALYTICS;SRC-BACKEND-ROUTE-INVITES;SRC-BACKEND-ROUTE-REPORTS;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-ANALYTICS-ROUTES;SRC-BACKEND-TEST-TEST-INVITES-AND-ANALYTICS;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-FINANCIAL-TRUTH-CANON-V2.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CANON-REPORTING-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-DASHBOARD;SRC-FRONTEND-PAGE-PERFORMANCEANALYTICS;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-REPORTING-009,ES-FEAT-REPORTING-009,confidence,Reporting and analytics,YES,OPERATING_STANDARD_GAP,NO,NO,YES,NO,YES,YES,YES,YES,YES,P2,MEDIUM,8,64,OPERATING_STANDARD,OPERATIONS,DRAFT_OPERATING_STANDARD,FDQ-011,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-ANALYTICS;SRC-BACKEND-ROUTE-INVITES;SRC-BACKEND-ROUTE-REPORTS;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-ANALYTICS-ROUTES;SRC-BACKEND-TEST-TEST-INVITES-AND-ANALYTICS;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-FINANCIAL-TRUTH-CANON-V2.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CANON-REPORTING-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-AIAUTOMATION;SRC-FRONTEND-PAGE-DASHBOARD;SRC-FRONTEND-PAGE-PERFORMANCEANALYTICS;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-REPORTING-010,ES-FEAT-REPORTING-010,corrections,Reporting and analytics,YES,OPERATING_STANDARD_GAP,NO,NO,YES,NO,YES,YES,YES,YES,YES,P2,MEDIUM,8,64,OPERATING_STANDARD,OPERATIONS,DRAFT_OPERATING_STANDARD,FDQ-011,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-ANALYTICS;SRC-BACKEND-ROUTE-INVITES;SRC-BACKEND-ROUTE-REPORTS;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-ANALYTICS-ROUTES;SRC-BACKEND-TEST-TEST-INVITES-AND-ANALYTICS;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-FINANCIAL-TRUTH-CANON-V2.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CANON-REPORTING-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-DASHBOARD;SRC-FRONTEND-PAGE-PERFORMANCEANALYTICS;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-REPORTING-011,ES-FEAT-REPORTING-011,access restrictions,Reporting and analytics,YES,OPERATING_STANDARD_GAP,NO,NO,YES,NO,YES,YES,YES,YES,YES,P2,MEDIUM,8,64,OPERATING_STANDARD,OPERATIONS,DRAFT_OPERATING_STANDARD,FDQ-011,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-ADMIN-BILLING;SRC-BACKEND-ROUTE-ANALYTICS;SRC-BACKEND-ROUTE-CARE;SRC-BACKEND-ROUTE-HORSE-LEDGER;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-ANALYTICS-ROUTES;SRC-BACKEND-TEST-TEST-INVITES-AND-ANALYTICS;SRC-BACKEND-TEST-TEST-RF2-IDENTITY-ACCESS-MIGRATION;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-FINANCIAL-TRUTH-CANON-V2.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CANON-REPORTING-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-ADMINBILLINGDASHBOARD;SRC-FRONTEND-PAGE-ADMINREVIEWQUEUE;SRC-FRONTEND-PAGE-CARELEDGERTAB;SRC-FRONTEND-PAGE-DASHBOARD;SRC-FRONTEND-PAGE-FORBIDDEN;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-AI-001,ES-FEAT-AI-001,AI assistant,Artificial intelligence,YES,CODE_GUIDE_GAP,YES,NO,NO,NO,YES,YES,YES,YES,YES,P2,HIGH,9,68,CODE_GUIDE,ARCHITECTURE,DRAFT_CODE_GUIDE,FDQ-006,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-SERVER-ASSEMBLY;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CANON-PRODUCT-VISION-CANON;SRC-CANON-REPORTING-CANON-V2.0;SRC-CANON-VENDOR-SECURITY-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-AI-002,ES-FEAT-AI-002,inventory recognition,Artificial intelligence,YES,CODE_GUIDE_GAP,YES,NO,NO,NO,YES,YES,YES,YES,YES,P2,HIGH,12,68,CODE_GUIDE,ARCHITECTURE,DRAFT_CODE_GUIDE,FDQ-006,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-MANAGER-INTAKE;SRC-BACKEND-ROUTE-ONBOARDING;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-TASK-ROUTES-INVENTORY;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CANON-PRODUCT-VISION-CANON;SRC-CANON-REPORTING-CANON-V2.0;SRC-CANON-VENDOR-SECURITY-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-INVENTORY;SRC-FRONTEND-PAGE-ONBOARDING;SRC-FRONTEND-PAGE-ROLEINTAKE;SRC-FRONTEND-PAGE-SUPPLYINVENTORY;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-AI-003,ES-FEAT-AI-003,summaries,Artificial intelligence,YES,CODE_GUIDE_GAP,YES,NO,NO,NO,YES,YES,YES,YES,YES,P2,HIGH,12,68,CODE_GUIDE,ARCHITECTURE,DRAFT_CODE_GUIDE,FDQ-006,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-SERVER-ASSEMBLY;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CANON-PRODUCT-VISION-CANON;SRC-CANON-REPORTING-CANON-V2.0;SRC-CANON-VENDOR-SECURITY-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-PERSONALDASHBOARD;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-AI-004,ES-FEAT-AI-004,recommendations,Artificial intelligence,YES,CODE_GUIDE_GAP,YES,NO,NO,NO,YES,YES,YES,YES,YES,P2,HIGH,12,68,CODE_GUIDE,ARCHITECTURE,DRAFT_CODE_GUIDE,FDQ-006,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-SERVER-ASSEMBLY;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CANON-PRODUCT-VISION-CANON;SRC-CANON-REPORTING-CANON-V2.0;SRC-CANON-VENDOR-SECURITY-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-SIGNUP;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-AI-005,ES-FEAT-AI-005,scheduling assistance,Artificial intelligence,YES,CODE_GUIDE_GAP,YES,NO,NO,NO,YES,YES,YES,YES,YES,P2,HIGH,12,68,CODE_GUIDE,ARCHITECTURE,DRAFT_CODE_GUIDE,FDQ-006,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-MANAGER-INTAKE;SRC-BACKEND-ROUTE-RIDER-PROFILE;SRC-BACKEND-SERVER-ASSEMBLY;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CANON-PRODUCT-VISION-CANON;SRC-CANON-REPORTING-CANON-V2.0;SRC-CANON-VENDOR-SECURITY-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-HANDOFFREPORTS;SRC-FRONTEND-PAGE-PERSONALDASHBOARD;SRC-FRONTEND-PAGE-REHAB;SRC-FRONTEND-PAGE-ROLEINTAKE;SRC-FRONTEND-PAGE-STAFFSCHEDULING;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-AI-006,ES-FEAT-AI-006,anomaly detection,Artificial intelligence,YES,CODE_GUIDE_GAP,YES,NO,NO,NO,YES,YES,YES,YES,YES,P2,HIGH,9,68,CODE_GUIDE,ARCHITECTURE,DRAFT_CODE_GUIDE,FDQ-006,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-SERVER-ASSEMBLY;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CANON-PRODUCT-VISION-CANON;SRC-CANON-REPORTING-CANON-V2.0;SRC-CANON-VENDOR-SECURITY-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
