path,line,matched_terms,assertion_excerpt,classification,rationale
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,587,ADOPTED,"CGP005-EXCL-ES-CG-13-0586,ES-CG-13,CGSRC-GOV-0051,Canon lock package: agreement_consent_authorization_v2_1,docs/canon/locks/agreement_consent_authorization_v2_1,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evi",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,588,ADOPTED,"CGP005-EXCL-ES-CG-13-0587,ES-CG-13,CGSRC-GOV-0052,Canon lock package: audit_event_evidence_v2_0,docs/canon/locks/audit_event_evidence_v2_0,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-con",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,589,ADOPTED,"CGP005-EXCL-ES-CG-13-0588,ES-CG-13,CGSRC-GOV-0053,Canon lock package: barn_lifecycle_v3_1,docs/canon/locks/barn_lifecycle_v3_1,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need.""",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,590,ADOPTED,"CGP005-EXCL-ES-CG-13-0589,ES-CG-13,CGSRC-GOV-0054,Canon lock package: business_lifecycle_v2_1,docs/canon/locks/business_lifecycle_v2_1,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflic",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,591,ADOPTED,"CGP005-EXCL-ES-CG-13-0590,ES-CG-13,CGSRC-GOV-0055,Canon lock package: claims_disputes_authority_v2_0,docs/canon/locks/claims_disputes_authority_v2_0,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or re",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,592,ADOPTED,"CGP005-EXCL-ES-CG-13-0591,ES-CG-13,CGSRC-GOV-0056,Canon lock package: communication_notice_v2_0,docs/canon/locks/communication_notice_v2_0,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-con",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,593,ADOPTED,"CGP005-EXCL-ES-CG-13-0592,ES-CG-13,CGSRC-GOV-0057,Canon lock package: configuration_feature_flag_v2_0,docs/canon/locks/configuration_feature_flag_v2_0,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or ",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,594,ADOPTED,"CGP005-EXCL-ES-CG-13-0593,ES-CG-13,CGSRC-GOV-0058,Canon lock package: data_protection_encryption_v1_0,docs/canon/locks/data_protection_encryption_v1_0,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or ",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,595,ADOPTED,"CGP005-EXCL-ES-CG-13-0594,ES-CG-13,CGSRC-GOV-0059,Canon lock package: developer_platform_integration_v2_0,docs/canon/locks/developer_platform_integration_v2_0,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evide",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,596,ADOPTED,"CGP005-EXCL-ES-CG-13-0595,ES-CG-13,CGSRC-GOV-0060,Canon lock package: ecosystem_v2_1,docs/canon/locks/ecosystem_v2_1,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need."",NO,NO",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,597,ADOPTED,"CGP005-EXCL-ES-CG-13-0596,ES-CG-13,CGSRC-GOV-0061,Canon lock package: equine_health_v1_1,docs/canon/locks/equine_health_v1_1,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need."",N",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,598,ADOPTED,"CGP005-EXCL-ES-CG-13-0597,ES-CG-13,CGSRC-GOV-0062,Canon lock package: facility_domain_v2_1,docs/canon/locks/facility_domain_v2_1,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,599,ADOPTED,"CGP005-EXCL-ES-CG-13-0598,ES-CG-13,CGSRC-GOV-0063,Canon lock package: horse_lifecycle_v3_1,docs/canon/locks/horse_lifecycle_v3_1,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,600,ADOPTED,"CGP005-EXCL-ES-CG-13-0599,ES-CG-13,CGSRC-GOV-0064,Canon lock package: master_product_vision_v2_1,docs/canon/locks/master_product_vision_v2_1,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-c",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,601,ADOPTED,"CGP005-EXCL-ES-CG-13-0600,ES-CG-13,CGSRC-GOV-0065,Canon lock package: media_governance_v2_1,docs/canon/locks/media_governance_v2_1,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict ne",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,602,ADOPTED,"CGP005-EXCL-ES-CG-13-0601,ES-CG-13,CGSRC-GOV-0066,Canon lock package: permission_access_control_v1_1,docs/canon/locks/permission_access_control_v1_1,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or re",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,603,ADOPTED,"CGP005-EXCL-ES-CG-13-0602,ES-CG-13,CGSRC-GOV-0067,Canon lock package: platform_extensibility_plugin_v2_0,docs/canon/locks/platform_extensibility_plugin_v2_0,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidenc",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,604,ADOPTED,"CGP005-EXCL-ES-CG-13-0603,ES-CG-13,CGSRC-GOV-0068,Canon lock package: platform_operations_reliability_release_v2_0,docs/canon/locks/platform_operations_reliability_release_v2_0,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, im",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,605,ADOPTED,"CGP005-EXCL-ES-CG-13-0604,ES-CG-13,CGSRC-GOV-0069,Canon lock package: platform_resilience_v1_0,docs/canon/locks/platform_resilience_v1_0,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-confl",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,606,ADOPTED,"CGP005-EXCL-ES-CG-13-0605,ES-CG-13,CGSRC-GOV-0070,Canon lock package: privacy_v2_0,docs/canon/locks/privacy_v2_0,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need."",NO,NO",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,607,ADOPTED,"CGP005-EXCL-ES-CG-13-0606,ES-CG-13,CGSRC-GOV-0071,Canon lock package: record_stewardship_v2_1,docs/canon/locks/record_stewardship_v2_1,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflic",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,608,ADOPTED,"CGP005-EXCL-ES-CG-13-0607,ES-CG-13,CGSRC-GOV-0072,Canon lock package: reporting_analytics_v2_0,docs/canon/locks/reporting_analytics_v2_0,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-confl",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,609,ADOPTED,"CGP005-EXCL-ES-CG-13-0608,ES-CG-13,CGSRC-GOV-0073,Canon lock package: safeguarding_v1_2,docs/canon/locks/safeguarding_v1_2,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict need."",NO,",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,610,ADOPTED,"CGP005-EXCL-ES-CG-13-0609,ES-CG-13,CGSRC-GOV-0074,Canon lock package: search_discovery_v2_0,docs/canon/locks/search_discovery_v2_0,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or retained-conflict ne",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,611,ADOPTED,"CGP005-EXCL-ES-CG-13-0610,ES-CG-13,CGSRC-GOV-0075,Canon lock package: security_incident_response_v1_0,docs/canon/locks/security_incident_response_v1_0,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, or ",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,612,ADOPTED,"CGP005-EXCL-ES-CG-13-0611,ES-CG-13,CGSRC-GOV-0076,Canon lock package: vendor_security_supply_chain_v2_0,docs/canon/locks/vendor_security_supply_chain_v2_0,CONTROLLING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence,",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_EXCLUSION_REGISTER.csv,613,ADOPTED,"CGP005-EXCL-ES-CG-13-0612,ES-CG-13,CGSRC-GOV-0077,Canon Historical Provenance Exception Ledger,docs/canon/CANON_HISTORICAL_PROVENANCE_EXCEPTION_LEDGER.md,SUPPORTING,ADOPTED_GOVERNANCE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-evidence, o",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
