id,namespace,artifact_type,owning_document,current_state
SRC-1970,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1971,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1972,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1973,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1974,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1975,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1976,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1977,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1978,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1979,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1980,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1981,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1982,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1983,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1984,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1985,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1986,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1987,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1988,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1989,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1990,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1991,SRC,CONSTITUTIONAL_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1992,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1993,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1994,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1995,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1996,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1997,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1998,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-1999,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2000,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2001,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2002,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2003,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2004,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2005,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2006,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2007,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2008,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2009,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2010,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2011,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2012,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2013,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2014,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2015,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2016,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2017,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2018,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2019,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2020,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2021,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2022,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2023,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2024,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2025,SRC,CONSTITUTIONAL_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2026,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2027,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2028,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2029,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2030,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2031,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2032,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2033,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2034,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2035,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2036,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2037,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2038,SRC,CONSTITUTIONAL_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2039,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2040,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2041,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2042,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2043,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2044,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2045,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2046,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2047,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2048,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2049,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2050,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2051,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2052,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2053,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2054,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2055,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2056,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2057,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2058,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2059,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2060,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2061,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2062,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2063,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2064,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2065,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2066,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2067,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2068,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2069,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2070,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2071,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2072,SRC,CONSTITUTIONAL_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2073,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2074,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2075,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2076,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2077,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2078,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2079,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2080,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2081,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2082,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2083,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2084,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2085,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2086,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2087,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2088,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2089,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2090,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2091,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2092,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2093,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2094,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2095,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2096,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2097,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2098,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2099,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2100,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2101,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2102,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2103,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2104,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2105,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2106,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2107,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2108,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2109,SRC,CONSTITUTIONAL_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2110,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2111,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2112,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2113,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2114,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2115,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2116,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2117,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2118,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2119,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2120,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2121,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2122,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2123,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2124,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2125,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2126,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2127,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2128,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2129,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2130,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2131,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2132,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2133,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2134,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2135,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2136,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2137,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2138,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2139,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2140,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2141,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2142,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2143,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2144,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2145,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2146,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2147,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2148,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2149,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2150,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2151,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2152,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2153,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2154,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2155,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2156,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2157,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2158,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2159,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2160,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2161,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2162,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2163,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2164,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2165,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2166,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2167,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2168,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2169,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2170,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-2171,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2172,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2173,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2174,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2175,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2176,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-2177,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
